TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Result - set3-1 | Early Stopping Boundaries,15,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,35,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,35,Early Stop,0,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,35,Sample Size,35,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,45,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,45,Early Stop,0,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,45,Sample Size,45,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,55,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,55,Early Stop,0,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,55,Sample Size,55,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,65,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,65,Early Stop,0,20260922T155011_0c2931,,
Result - set3-7 | Frequency of Early Stopping,65,Sample Size,65,20260922T155011_0c2931,,
Result - set3-7 | Operating Characteristics,1,Average Sample Size,75,20260922T155011_0c2931,,
Result - set3-7 | Operating Characteristics,1,Early Stop,0,20260922T155011_0c2931,,
Result - set3-7 | Operating Characteristics,1,Positive Trial,1,20260922T155011_0c2931,,
Result - set3-7 | Plan #1,Phase,Parameter,Phase,20260922T155011_0c2931,,
Result - set3-7 | Plan #1,Phase,Value,2,20260922T155011_0c2931,,
Result - set3-7 | Plan #1,Study Objective,Parameter,Study Objective,20260922T155011_0c2931,,
Result - set3-7 | Plan #1,Study Objective,Value,One Arm Exploratory / Confirmatory,20260922T155011_0c2931,,
Result - set3-7 | Plan #1,Target Population,Parameter,Target Population,20260922T155011_0c2931,,
Result - set3-7 | Plan #1,Target Population,Value,Adult,20260922T155011_0c2931,,
Result - set3-7 | Plan #1,Treatment Arm,Parameter,Treatment Arm,20260922T155011_0c2931,,
Result - set3-7 | Plan #1,Treatment Arm,Value,EXP,20260922T155011_0c2931,,
Result - set3-7 | Plan #2,Endpoint Name,Parameter,Endpoint Name,20260922T155011_0c2931,,
Result - set3-7 | Plan #2,Endpoint Name,Value,EP1,20260922T155011_0c2931,,
Result - set3-7 | Plan #2,Endpoint Type,Parameter,Endpoint Type,20260922T155011_0c2931,,
Result - set3-7 | Plan #2,Endpoint Type,Value,Categorical,20260922T155011_0c2931,,
Result - set3-7 | Plan #2,Priority,Parameter,Priority,20260922T155011_0c2931,,
Result - set3-7 | Plan #2,Priority,Value,Primary,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Number of Analysis,Test,Number of Analysis,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Number of Analysis,value,7,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Probability(CR),Test,Probability(CR),20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Probability(CR),Test,Probability(CR),20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Probability(CR),value,0.0325,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Probability(CR),value,0.15689,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Probability(PR),Test,Probability(PR),20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Probability(PR),Test,Probability(PR),20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Probability(PR),value,0.0656,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Probability(PR),value,0.25658,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Response Rate (H0),Test,Response Rate (H0),20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Response Rate (H0),value,,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Response Rate (H1),Test,Response Rate (H1),20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Response Rate (H1),value,,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Test Name,Test,Test Name,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Test Name,value,BOP2 : Ordinal (Single Arm Bayesian Optimal Design),20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Type 1 Error (α),Test,Type 1 Error (α),20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #1,Type 1 Error (α),value,0.26,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #2,Probability(CR),Response Generation,Probability(CR),20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #2,Probability(CR),value,0.3321,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #2,Probability(PR),Response Generation,Probability(PR),20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #2,Probability(PR),value,0.3232,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #2,Response Rate,Response Generation,Response Rate,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #2,Response Rate,value,,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #3,Number of Simulations Run,Simulation Parameters,Number of Simulations Run,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #3,Number of Simulations Run,value,1002,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #3,Random Number Seed,Simulation Parameters,Random Number Seed,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #3,Random Number Seed,value,Fixed,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #3,Starting Seed,Simulation Parameters,Starting Seed,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #3,Starting Seed,value,123,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #3,Total Number of Simulations,Simulation Parameters,Total Number of Simulations,20260922T155011_0c2931,,
Result - set3-7 | Simulation Summary #3,Total Number of Simulations,value,1002,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,15,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,15,Boundary,CR ≤ 0 and CR/PR ≤ 0,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,15,Sample Size,15,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,25,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,25,Boundary,CR ≤ 0 and CR/PR ≤ 1,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,25,Sample Size,25,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,35,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,35,Boundary,CR ≤ 1 and CR/PR ≤ 3,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,35,Sample Size,35,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,45,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,45,Boundary,CR ≤ 1 and CR/PR ≤ 4,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,45,Sample Size,45,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,55,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,55,Boundary,CR ≤ 2 and CR/PR ≤ 5,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,55,Sample Size,55,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,65,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,65,Boundary,CR ≤ 2 and CR/PR ≤ 7,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,65,Sample Size,65,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,75,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,75,Boundary,CR ≤ 3 and CR/PR ≤ 8,20260922T155011_0c2931,,
Result - set3-8 | Early Stopping Boundaries,75,Sample Size,75,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,15,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,15,Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,15,Sample Size,15,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,25,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,25,Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,25,Sample Size,25,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,35,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,35,Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,35,Sample Size,35,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,45,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,45,Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,45,Sample Size,45,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,55,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,55,Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,55,Sample Size,55,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,65,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,65,Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Frequency of Early Stopping,65,Sample Size,65,20260922T155011_0c2931,,
Result - set3-8 | Operating Characteristics,1,Average Sample Size,75,20260922T155011_0c2931,,
Result - set3-8 | Operating Characteristics,1,Early Stop,0,20260922T155011_0c2931,,
Result - set3-8 | Operating Characteristics,1,Positive Trial,1,20260922T155011_0c2931,,
Result - set3-8 | Plan #1,Phase,Parameter,Phase,20260922T155011_0c2931,,
Result - set3-8 | Plan #1,Phase,Value,2,20260922T155011_0c2931,,
Result - set3-8 | Plan #1,Study Objective,Parameter,Study Objective,20260922T155011_0c2931,,
Result - set3-8 | Plan #1,Study Objective,Value,One Arm Exploratory / Confirmatory,20260922T155011_0c2931,,
Result - set3-8 | Plan #1,Target Population,Parameter,Target Population,20260922T155011_0c2931,,
Result - set3-8 | Plan #1,Target Population,Value,Adult,20260922T155011_0c2931,,
Result - set3-8 | Plan #1,Treatment Arm,Parameter,Treatment Arm,20260922T155011_0c2931,,
Result - set3-8 | Plan #1,Treatment Arm,Value,EXP,20260922T155011_0c2931,,
Result - set3-8 | Plan #2,Endpoint Name,Parameter,Endpoint Name,20260922T155011_0c2931,,
Result - set3-8 | Plan #2,Endpoint Name,Value,EP1,20260922T155011_0c2931,,
Result - set3-8 | Plan #2,Endpoint Type,Parameter,Endpoint Type,20260922T155011_0c2931,,
Result - set3-8 | Plan #2,Endpoint Type,Value,Categorical,20260922T155011_0c2931,,
Result - set3-8 | Plan #2,Priority,Parameter,Priority,20260922T155011_0c2931,,
Result - set3-8 | Plan #2,Priority,Value,Primary,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Number of Analysis,Test,Number of Analysis,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Number of Analysis,value,7,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Probability(CR),Test,Probability(CR),20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Probability(CR),Test,Probability(CR),20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Probability(CR),value,0.0325,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Probability(CR),value,0.15689,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Probability(PR),Test,Probability(PR),20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Probability(PR),Test,Probability(PR),20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Probability(PR),value,0.0656,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Probability(PR),value,0.25658,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Response Rate (H0),Test,Response Rate (H0),20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Response Rate (H0),value,,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Response Rate (H1),Test,Response Rate (H1),20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Response Rate (H1),value,,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Test Name,Test,Test Name,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Test Name,value,BOP2 : Ordinal (Single Arm Bayesian Optimal Design),20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Type 1 Error (α),Test,Type 1 Error (α),20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #1,Type 1 Error (α),value,0.26,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #2,Probability(CR),Response Generation,Probability(CR),20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #2,Probability(CR),value,0.3234,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #2,Probability(PR),Response Generation,Probability(PR),20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #2,Probability(PR),value,0.3288,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #2,Response Rate,Response Generation,Response Rate,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #2,Response Rate,value,,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #3,Number of Simulations Run,Simulation Parameters,Number of Simulations Run,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #3,Number of Simulations Run,value,1002,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #3,Random Number Seed,Simulation Parameters,Random Number Seed,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #3,Random Number Seed,value,Fixed,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #3,Starting Seed,Simulation Parameters,Starting Seed,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #3,Starting Seed,value,123,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #3,Total Number of Simulations,Simulation Parameters,Total Number of Simulations,20260922T155011_0c2931,,
Result - set3-8 | Simulation Summary #3,Total Number of Simulations,value,1002,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,15,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,15,Boundary,CR ≤ 0 and CR/PR ≤ 0,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,15,Sample Size,15,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,25,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,25,Boundary,CR ≤ 0 and CR/PR ≤ 1,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,25,Sample Size,25,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,35,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,35,Boundary,CR ≤ 1 and CR/PR ≤ 3,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,35,Sample Size,35,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,45,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,45,Boundary,CR ≤ 1 and CR/PR ≤ 4,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,45,Sample Size,45,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,55,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,55,Boundary,CR ≤ 2 and CR/PR ≤ 5,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,55,Sample Size,55,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,65,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,65,Boundary,CR ≤ 2 and CR/PR ≤ 7,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,65,Sample Size,65,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,75,Action,Early Stopping for Low Efficacy,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,75,Boundary,CR ≤ 3 and CR/PR ≤ 8,20260922T155011_0c2931,,
Result - set3-9 | Early Stopping Boundaries,75,Sample Size,75,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,15,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,15,Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,15,Sample Size,15,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,25,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,25,Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,25,Sample Size,25,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,35,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,35,Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,35,Sample Size,35,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,45,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,45,Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,45,Sample Size,45,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,55,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,55,Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,55,Sample Size,55,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,65,Cumulative Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,65,Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Frequency of Early Stopping,65,Sample Size,65,20260922T155011_0c2931,,
Result - set3-9 | Operating Characteristics,1,Average Sample Size,75,20260922T155011_0c2931,,
Result - set3-9 | Operating Characteristics,1,Early Stop,0,20260922T155011_0c2931,,
Result - set3-9 | Operating Characteristics,1,Positive Trial,1,20260922T155011_0c2931,,
Result - set3-9 | Plan #1,Phase,Parameter,Phase,20260922T155011_0c2931,,
Result - set3-9 | Plan #1,Phase,Value,2,20260922T155011_0c2931,,
Result - set3-9 | Plan #1,Study Objective,Parameter,Study Objective,20260922T155011_0c2931,,
Result - set3-9 | Plan #1,Study Objective,Value,One Arm Exploratory / Confirmatory,20260922T155011_0c2931,,
Result - set3-9 | Plan #1,Target Population,Parameter,Target Population,20260922T155011_0c2931,,
Result - set3-9 | Plan #1,Target Population,Value,Adult,20260922T155011_0c2931,,
Result - set3-9 | Plan #1,Treatment Arm,Parameter,Treatment Arm,20260922T155011_0c2931,,
Result - set3-9 | Plan #1,Treatment Arm,Value,EXP,20260922T155011_0c2931,,
Result - set3-9 | Plan #2,Endpoint Name,Parameter,Endpoint Name,20260922T155011_0c2931,,
Result - set3-9 | Plan #2,Endpoint Name,Value,EP1,20260922T155011_0c2931,,
Result - set3-9 | Plan #2,Endpoint Type,Parameter,Endpoint Type,20260922T155011_0c2931,,
Result - set3-9 | Plan #2,Endpoint Type,Value,Categorical,20260922T155011_0c2931,,
Result - set3-9 | Plan #2,Priority,Parameter,Priority,20260922T155011_0c2931,,
Result - set3-9 | Plan #2,Priority,Value,Primary,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Number of Analysis,Test,Number of Analysis,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Number of Analysis,value,7,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Probability(CR),Test,Probability(CR),20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Probability(CR),Test,Probability(CR),20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Probability(CR),value,0.0325,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Probability(CR),value,0.15689,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Probability(PR),Test,Probability(PR),20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Probability(PR),Test,Probability(PR),20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Probability(PR),value,0.0656,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Probability(PR),value,0.25658,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Response Rate (H0),Test,Response Rate (H0),20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Response Rate (H0),value,,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Response Rate (H1),Test,Response Rate (H1),20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Response Rate (H1),value,,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Test Name,Test,Test Name,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Test Name,value,BOP2 : Ordinal (Single Arm Bayesian Optimal Design),20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Type 1 Error (α),Test,Type 1 Error (α),20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #1,Type 1 Error (α),value,0.26,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #2,Probability(CR),Response Generation,Probability(CR),20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #2,Probability(CR),value,0.3236,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #2,Probability(PR),Response Generation,Probability(PR),20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #2,Probability(PR),value,0.3289,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #2,Response Rate,Response Generation,Response Rate,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #2,Response Rate,value,,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #3,Number of Simulations Run,Simulation Parameters,Number of Simulations Run,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #3,Number of Simulations Run,value,1002,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #3,Random Number Seed,Simulation Parameters,Random Number Seed,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #3,Random Number Seed,value,Fixed,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #3,Starting Seed,Simulation Parameters,Starting Seed,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #3,Starting Seed,value,123,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #3,Total Number of Simulations,Simulation Parameters,Total Number of Simulations,20260922T155011_0c2931,,
Result - set3-9 | Simulation Summary #3,Total Number of Simulations,value,1002,20260922T155011_0c2931,,
